,country,year,co2_emissions_per_capita,co2_cars,battery_electric_number,plugin_hybrid_number,full_mild_hybrid_number,petrol_number,diesel_gas_number,births_per_woman,life_expectancy,population_0-14_female,population_0-14_male,population_0-14_total,population_15-19_female,population_15-19_male,population_20-24_female,population_20-24_male,population_25-29_female,population_25-29_male,population_30-34_female,population_30-34_male,population_35-39_female,population_35-39_male,population_40-44_female,population_40-44_male,population_45-49_female,population_45-49_male,population_50-54_female,population_50-54_male,population_55-59_female,population_55-59_male,population_60-64_female,population_60-64_male,population_>65_female,population_>65_male,population_>65_total,population_female,population_male,population_total,gdp_per_capita_current_US$,gdp_current_US$,iso_code,biofuel_consumption,coal_consumption,fossil_fuel_consumption,gas_consumption,hydro_consumption,low_carbon_consumption,nuclear_consumption,oil_consumption,other_renewable_consumption,renewables_consumption,solar_consumption,wind_consumption,energy_per_capita_kWh,total_ghg_emissions_ktco2e,projection
16754,Danemark,2048,,,,,,,,,,483000.0,509000.0,992000.0,174000.0,182000.0,180000.0,186000.0,180000.0,184000.0,175000.0,177000.0,182000.0,184000.0,195000.0,197000.0,194000.0,196000.0,205000.0,209000.0,196000.0,199000.0,164000.0,163000.0,804000.0,713000.0,1518000.0,3131000.0,3100000.0,6232000.0,,,DNK,,,,,,,,,,,,,,,
16755,Danemark,2049,,,,,,,,,,481000.0,508000.0,989000.0,173000.0,181000.0,180000.0,187000.0,182000.0,186000.0,177000.0,180000.0,178000.0,180000.0,195000.0,198000.0,193000.0,193000.0,202000.0,206000.0,201000.0,204000.0,169000.0,170000.0,802000.0,712000.0,1514000.0,3135000.0,3104000.0,6239000.0,,,DNK,,,,,,,,,,,,,,,
16756,Danemark,2050,,,,,,,,1.794,85.103,480000.0,506000.0,986000.0,172000.0,180000.0,181000.0,188000.0,183000.0,188000.0,179000.0,182000.0,175000.0,177000.0,194000.0,197000.0,192000.0,192000.0,200000.0,203000.0,204000.0,207000.0,175000.0,176000.0,802000.0,712000.0,1514000.0,3138000.0,3108000.0,6246000.0,,,DNK,,,,,,,,,,,,,,,
16757,Estonie,2022,,,,,,,,,,105000.0,112000.0,217000.0,33000.0,35000.0,27000.0,28000.0,36000.0,39000.0,46000.0,52000.0,46000.0,50000.0,43000.0,45000.0,46000.0,49000.0,41000.0,41000.0,43000.0,39000.0,46000.0,39000.0,180000.0,98000.0,279000.0,693000.0,628000.0,1321000.0,,,EST,,,,,,,,,,,,,,10494.27613,1.0
16758,Estonie,2023,,,,,,,,,,104000.0,110000.0,214000.0,34000.0,36000.0,28000.0,29000.0,32000.0,35000.0,45000.0,51000.0,47000.0,52000.0,43000.0,45000.0,45000.0,47000.0,44000.0,44000.0,40000.0,37000.0,47000.0,40000.0,181000.0,100000.0,281000.0,690000.0,626000.0,1315000.0,,,EST,,,,,,,,,,,,,,10710.9707,1.0
16759,Estonie,2024,,,,,,,,,,102000.0,109000.0,211000.0,35000.0,37000.0,29000.0,30000.0,30000.0,31000.0,43000.0,48000.0,47000.0,53000.0,43000.0,46000.0,43000.0,46000.0,46000.0,46000.0,39000.0,36000.0,46000.0,40000.0,182000.0,102000.0,284000.0,686000.0,623000.0,1309000.0,,,EST,,,,,,,,,,,,,,10862.27764,1.0
16760,Estonie,2025,,,,,,,,1.653,79.32868293,101000.0,107000.0,208000.0,36000.0,38000.0,30000.0,31000.0,28000.0,29000.0,41000.0,46000.0,47000.0,53000.0,44000.0,47000.0,42000.0,45000.0,47000.0,48000.0,38000.0,36000.0,45000.0,39000.0,183000.0,103000.0,287000.0,683000.0,621000.0,1304000.0,,,EST,,,,,,,,,,,,,,10974.42408,1.0
16761,Estonie,2026,,,,,,,,,,99000.0,105000.0,205000.0,37000.0,39000.0,31000.0,33000.0,27000.0,28000.0,38000.0,42000.0,47000.0,53000.0,45000.0,48000.0,42000.0,44000.0,47000.0,48000.0,39000.0,37000.0,44000.0,38000.0,184000.0,106000.0,290000.0,679000.0,619000.0,1299000.0,,,EST,,,,,,,,,,,,,,10889.75227,1.0
16762,Estonie,2027,,,,,,,,,,98000.0,104000.0,202000.0,37000.0,39000.0,32000.0,34000.0,27000.0,28000.0,35000.0,38000.0,46000.0,52000.0,46000.0,49000.0,42000.0,44000.0,46000.0,47000.0,41000.0,39000.0,42000.0,36000.0,186000.0,108000.0,294000.0,676000.0,618000.0,1294000.0,,,EST,,,,,,,,,,,,,,10802.4328,1.0
16763,Estonie,2028,,,,,,,,,,96000.0,102000.0,198000.0,37000.0,38000.0,34000.0,36000.0,27000.0,28000.0,32000.0,34000.0,45000.0,50000.0,47000.0,51000.0,43000.0,44000.0,44000.0,46000.0,43000.0,42000.0,39000.0,34000.0,187000.0,110000.0,297000.0,673000.0,616000.0,1289000.0,,,EST,,,,,,,,,,,,,,10726.59539,1.0
16764,Estonie,2029,,,,,,,,,,94000.0,101000.0,195000.0,36000.0,38000.0,35000.0,37000.0,28000.0,30000.0,29000.0,31000.0,43000.0,48000.0,47000.0,52000.0,43000.0,45000.0,43000.0,44000.0,45000.0,44000.0,38000.0,33000.0,188000.0,112000.0,299000.0,669000.0,614000.0,1284000.0,,,EST,,,,,,,,,,,,,,10646.57503,1.0
16765,Estonie,2030,,,,,,,,1.682,80.13480488,93000.0,99000.0,192000.0,36000.0,38000.0,36000.0,38000.0,29000.0,31000.0,27000.0,28000.0,40000.0,45000.0,47000.0,52000.0,44000.0,46000.0,42000.0,44000.0,46000.0,46000.0,37000.0,33000.0,188000.0,113000.0,301000.0,666000.0,612000.0,1278000.0,,,EST,,,,,,,,,,,,,,10537.87072,1.0
16766,Estonie,2031,,,,,,,,,,91000.0,97000.0,188000.0,35000.0,37000.0,36000.0,38000.0,30000.0,32000.0,27000.0,27000.0,38000.0,42000.0,47000.0,52000.0,45000.0,47000.0,42000.0,43000.0,46000.0,46000.0,38000.0,35000.0,188000.0,114000.0,302000.0,662000.0,610000.0,1272000.0,,,EST,,,,,,,,,,,,,,10236.84568,1.0
16767,Estonie,2032,,,,,,,,,,90000.0,96000.0,185000.0,35000.0,37000.0,36000.0,38000.0,32000.0,34000.0,26000.0,27000.0,35000.0,38000.0,46000.0,51000.0,45000.0,48000.0,42000.0,43000.0,45000.0,45000.0,40000.0,37000.0,187000.0,115000.0,301000.0,658000.0,608000.0,1266000.0,,,EST,,,,,,,,,,,,,,9916.18013,1.0
16768,Estonie,2033,,,,,,,,,,88000.0,94000.0,183000.0,34000.0,36000.0,36000.0,38000.0,33000.0,35000.0,27000.0,28000.0,32000.0,34000.0,44000.0,49000.0,46000.0,50000.0,42000.0,43000.0,44000.0,44000.0,42000.0,40000.0,185000.0,115000.0,300000.0,654000.0,606000.0,1260000.0,,,EST,,,,,,,,,,,,,,9595.514584,1.0
16769,Estonie,2034,,,,,,,,,,87000.0,93000.0,180000.0,33000.0,36000.0,36000.0,37000.0,34000.0,36000.0,28000.0,29000.0,29000.0,30000.0,42000.0,47000.0,47000.0,51000.0,43000.0,44000.0,42000.0,43000.0,44000.0,42000.0,185000.0,115000.0,300000.0,650000.0,603000.0,1253000.0,,,EST,,,,,,,,,,,,,,9274.849038,1.0
16770,Estonie,2035,,,,,,,,1.704,80.92917073,86000.0,91000.0,177000.0,33000.0,35000.0,35000.0,37000.0,35000.0,37000.0,29000.0,30000.0,27000.0,28000.0,40000.0,44000.0,47000.0,51000.0,43000.0,45000.0,41000.0,42000.0,45000.0,43000.0,184000.0,116000.0,301000.0,646000.0,600000.0,1246000.0,,,EST,,,,,,,,,,,,,,8954.183491,1.0
16771,Estonie,2036,,,,,,,,,,85000.0,90000.0,174000.0,32000.0,35000.0,35000.0,37000.0,36000.0,38000.0,30000.0,32000.0,26000.0,27000.0,37000.0,41000.0,46000.0,51000.0,44000.0,46000.0,41000.0,42000.0,45000.0,43000.0,185000.0,118000.0,303000.0,642000.0,598000.0,1239000.0,,,EST,,,,,,,,,,,,,,8711.247882,1.0
16772,Estonie,2037,,,,,,,,,,84000.0,89000.0,172000.0,32000.0,34000.0,34000.0,36000.0,36000.0,38000.0,31000.0,33000.0,26000.0,27000.0,34000.0,37000.0,45000.0,50000.0,45000.0,47000.0,41000.0,41000.0,44000.0,42000.0,185000.0,121000.0,306000.0,638000.0,595000.0,1233000.0,,,EST,,,,,,,,,,,,,,8453.26742,1.0
16773,Estonie,2038,,,,,,,,,,83000.0,87000.0,170000.0,32000.0,34000.0,33000.0,36000.0,36000.0,37000.0,33000.0,35000.0,27000.0,27000.0,31000.0,33000.0,44000.0,48000.0,46000.0,49000.0,41000.0,42000.0,42000.0,41000.0,186000.0,123000.0,310000.0,634000.0,593000.0,1226000.0,,,EST,,,,,,,,,,,,,,8195.286958,1.0
16774,Estonie,2039,,,,,,,,,,82000.0,86000.0,168000.0,31000.0,33000.0,33000.0,35000.0,35000.0,37000.0,34000.0,36000.0,27000.0,29000.0,29000.0,30000.0,42000.0,46000.0,46000.0,50000.0,42000.0,42000.0,41000.0,40000.0,188000.0,126000.0,313000.0,630000.0,590000.0,1220000.0,,,EST,,,,,,,,,,,,,,7937.306495,1.0
16775,Estonie,2040,,,,,,,,1.721,81.68470732,81000.0,86000.0,166000.0,31000.0,33000.0,32000.0,35000.0,35000.0,36000.0,35000.0,37000.0,28000.0,30000.0,27000.0,27000.0,40000.0,44000.0,46000.0,50000.0,43000.0,43000.0,40000.0,40000.0,188000.0,128000.0,316000.0,626000.0,588000.0,1213000.0,,,EST,,,,,,,,,,,,,,7679.326033,1.0
16776,Estonie,2041,,,,,,,,,,80000.0,85000.0,166000.0,30000.0,32000.0,32000.0,34000.0,34000.0,36000.0,35000.0,37000.0,30000.0,31000.0,26000.0,26000.0,37000.0,40000.0,46000.0,50000.0,43000.0,44000.0,40000.0,39000.0,188000.0,130000.0,318000.0,622000.0,585000.0,1207000.0,,,EST,,,,,,,,,,,,,,,
16777,Estonie,2042,,,,,,,,,,80000.0,85000.0,165000.0,30000.0,31000.0,31000.0,34000.0,34000.0,36000.0,35000.0,37000.0,31000.0,33000.0,26000.0,26000.0,34000.0,36000.0,45000.0,49000.0,44000.0,46000.0,40000.0,39000.0,188000.0,131000.0,319000.0,618000.0,583000.0,1201000.0,,,EST,,,,,,,,,,,,,,,
16778,Estonie,2043,,,,,,,,,,80000.0,85000.0,164000.0,29000.0,31000.0,31000.0,33000.0,33000.0,35000.0,35000.0,37000.0,32000.0,34000.0,26000.0,27000.0,31000.0,32000.0,43000.0,47000.0,45000.0,47000.0,41000.0,40000.0,188000.0,133000.0,320000.0,614000.0,580000.0,1195000.0,,,EST,,,,,,,,,,,,,,,
16779,Estonie,2044,,,,,,,,,,80000.0,84000.0,164000.0,28000.0,30000.0,31000.0,33000.0,32000.0,35000.0,35000.0,36000.0,33000.0,35000.0,27000.0,28000.0,28000.0,29000.0,42000.0,45000.0,46000.0,48000.0,41000.0,40000.0,188000.0,134000.0,322000.0,611000.0,578000.0,1189000.0,,,EST,,,,,,,,,,,,,,,
16780,Estonie,2045,,,,,,,,1.733,82.37770732,80000.0,84000.0,164000.0,28000.0,30000.0,30000.0,32000.0,32000.0,34000.0,34000.0,36000.0,34000.0,36000.0,28000.0,29000.0,27000.0,27000.0,39000.0,43000.0,46000.0,48000.0,42000.0,41000.0,188000.0,135000.0,323000.0,607000.0,576000.0,1183000.0,,,EST,,,,,,,,,,,,,,,
16781,Estonie,2046,,,,,,,,,,80000.0,84000.0,164000.0,27000.0,29000.0,30000.0,32000.0,31000.0,34000.0,34000.0,35000.0,35000.0,37000.0,29000.0,31000.0,26000.0,26000.0,37000.0,39000.0,45000.0,48000.0,43000.0,42000.0,188000.0,137000.0,324000.0,604000.0,573000.0,1177000.0,,,EST,,,,,,,,,,,,,,,
16782,Estonie,2047,,,,,,,,,,80000.0,85000.0,164000.0,27000.0,29000.0,29000.0,31000.0,31000.0,33000.0,33000.0,35000.0,35000.0,37000.0,31000.0,32000.0,26000.0,26000.0,34000.0,36000.0,44000.0,47000.0,43000.0,43000.0,188000.0,138000.0,326000.0,600000.0,571000.0,1171000.0,,,EST,,,,,,,,,,,,,,,
16783,Estonie,2048,,,,,,,,,,80000.0,85000.0,165000.0,26000.0,28000.0,29000.0,30000.0,31000.0,33000.0,33000.0,35000.0,35000.0,36000.0,32000.0,34000.0,26000.0,27000.0,31000.0,32000.0,43000.0,46000.0,44000.0,45000.0,188000.0,139000.0,327000.0,597000.0,569000.0,1165000.0,,,EST,,,,,,,,,,,,,,,
16784,Estonie,2049,,,,,,,,,,80000.0,85000.0,165000.0,26000.0,28000.0,28000.0,30000.0,30000.0,32000.0,32000.0,34000.0,35000.0,36000.0,33000.0,35000.0,27000.0,28000.0,28000.0,29000.0,41000.0,44000.0,45000.0,46000.0,188000.0,141000.0,329000.0,593000.0,567000.0,1160000.0,,,EST,,,,,,,,,,,,,,,
